"cDst","tDst","dX","dY","grp","grnd","vege","watr","stnX","indx","type"
3050,1.69105073812184,558513.746949262,6812014.28745525,"STN03050",177.3,NA,NA,"STN03050",NA,"RB01"
3075,-79.542802336734,558594.854802337,6811988.88178599,"STN03075",177.7,NA,NA,"STN03075",NA,"LB01"
3075,5.50814488693238,558509.803855113,6811989.30704072,"STN03075",177.7,NA,NA,"STN03075",NA,"RB01"
3100,-27.1381149890407,558542.324114989,6811964.14430942,"STN03100",176.9,NA,NA,"STN03100",NA,"LB01"
3100,9.16383542748768,558506.022164572,6811964.32581918,"STN03100",176.9,NA,NA,"STN03100",NA,"RB01"
3125,-47.5783540312721,558562.637854031,6811939.04210823,"STN03125",177.6,NA,NA,"STN03125",NA,"LB01"
3125,24.098334083746,558490.961165916,6811939.40049167,"STN03125",177.6,NA,NA,"STN03125",NA,"RB01"
3150,-13.5621414394084,558528.495141439,6811914.21268929,"STN03150",176.5,NA,NA,"STN03150",NA,"LB01"
3150,31.6838478500551,558483.24915215,6811914.43891924,"STN03150",176.5,NA,NA,"STN03150",NA,"RB01"
3175,-33.9998122065726,558532.429358028,6811870.109123,"STN03175",177.6,NA,NA,"STN03175",NA,"LB01"
3175,39.0546724360434,558477.200167638,6811917.95981045,"STN03175",177.6,NA,NA,"STN03175",NA,"RB01"
3200,-50.7317105850825,558515.939233452,6811833.91297285,"STN03200",177.6,NA,NA,"STN03200",NA,"LB01"
3200,38.763488055933,558468.148797378,6811909.6259109,"STN03200",177.6,NA,NA,"STN03200",NA,"RB01"
3225,-13.5483580620212,558466.54875821,6811857.20164194,"STN03225",177.6,NA,NA,"STN03225",NA,"LB01"
3225,36.0000234755564,558466.796500117,6811906.75002348,"STN03225",177.6,NA,NA,"STN03225",NA,"RB01"
3250,-28.7369097333762,558438.328332637,6811844.03095936,"STN03250",177.5,NA,NA,"STN03250",NA,"LB01"
3250,13.8852320675105,558444.295432489,6811886.22687975,"STN03250",177.5,NA,NA,"STN03250",NA,"RB01"
3275,-52.0001162452776,558383.163912351,6811849.40642363,"STN03275",177.4,NA,NA,"STN03275",NA,"LB01"
3275,-1.101165820875,558421.541720971,6811882.84703406,"STN03275",177.4,NA,NA,"STN03275",NA,"RB01"
3300,-95.9671760428862,558319.650518639,6811872.76420061,"STN03300",177.6,NA,NA,"STN03300",NA,"LB01"
3300,-6.33902968863156,558404.349116944,6811901.98297632,"STN03300",177.6,NA,NA,"STN03300",NA,"RB01"
3325,-82.2807546451296,558323.548141202,6811909.8149453,"STN03325",177,NA,NA,"STN03325",NA,"LB01"
3325,-33.833301544917,558370.978197787,6811919.74667318,"STN03325",177,NA,NA,"STN03325",NA,"RB01"
3350,-85.91027638545,558328.690151605,6811891.23794841,"STN03350",177.4,NA,NA,"STN03350",NA,"LB01"
3350,42.0539096007919,558425.175147839,6811975.31041861,"STN03350",177.4,NA,NA,"STN03350",NA,"RB01"
3375,-7.85827055473453,558374.859761021,6811966.71666469,"STN03375",177.5,NA,NA,"STN03375",NA,"LB01"
3375,35.5764756570444,558417.078334339,6811976.8803953,"STN03375",177.5,NA,NA,"STN03375",NA,"RB01"
3400,-22.5000762776504,558354.771427155,6811984.48397727,"STN03400",177.6,NA,NA,"STN03400",NA,"LB01"
3400,26.6569694269644,558401.716405803,6811999.13277689,"STN03400",177.6,NA,NA,"STN03400",NA,"RB01"
3425,-19.2381395348835,558350.054442791,6811999.15254233,"STN03425",177.6,NA,NA,"STN03425",NA,"LB01"
3425,27.8183129855714,558385.535007991,6812030.06863163,"STN03425",177.6,NA,NA,"STN03425",NA,"RB01"
3450,-10.8571428571429,558339.945714286,6812023.50285714,"STN03450",177.5,NA,NA,"STN03450",NA,"LB01"
3450,28,558369.244,6812049.032,"STN03450",177.5,NA,NA,"STN03450",NA,"RB01"
3475,-9.40009156111716,558324.753138471,6812041.14043224,"STN03475",177.4,NA,NA,"STN03475",NA,"LB01"
3475,23.7084703919933,558347.002092103,6812065.64076809,"STN03475",177.4,NA,NA,"STN03475",NA,"RB01"
3500,-27.7392386165713,558309.583303807,6812028.45826138,"STN03500",177.5,NA,NA,"STN03500",NA,"LB01"
3500,63.4738194667523,558310.039369097,6812119.67131947,"STN03500",177.5,NA,NA,"STN03500",NA,"RB01"
3525,-5.32844615233013,558284.695857769,6812050.99455385,"STN03525",177.2,NA,NA,"STN03525",NA,"LB01"
3525,56.7868256482947,558285.006434128,6812113.10982565,"STN03525",177.2,NA,NA,"STN03525",NA,"RB01"
3550,-7.49580961173518,558259.685520952,6812048.95319039,"STN03550",176.8,NA,NA,"STN03550",NA,"LB01"
3550,27.6945654624995,558259.861472827,6812084.14356546,"STN03550",176.8,NA,NA,"STN03550",NA,"RB01"
3575,-3.2603344322671,558234.706698328,6812053.31416557,"STN03575",176.7,NA,NA,"STN03575",NA,"LB01"
3575,71.4198142414878,558235.080099071,6812127.99431424,"STN03575",176.7,NA,NA,"STN03575",NA,"RB01"
3600,-4.40641034010052,558210.34905251,6812060.93040891,"STN03600",174.6,NA,NA,"STN03600",NA,"LB01"
3600,13.7876119100668,558222.120584906,6812074.81244789,"STN03600",174.6,NA,NA,"STN03600",NA,"RB01"
3650,-35.0907880133183,558205.620318646,6812051.70662597,"STN03650",177.1,NA,NA,"STN03650",NA,"LB01"
3650,14.2076848383963,558168.794359426,6812084.49011042,"STN03650",177.1,NA,NA,"STN03650",NA,"RB01"
3675,-25.3246774864754,558181.708034082,6812039.52308947,"STN03675",177.2,NA,NA,"STN03675",NA,"LB01"
3675,19.4431102657396,558148.266496631,6812069.29366833,"STN03675",177.2,NA,NA,"STN03675",NA,"RB01"
3700,-23.9186461729545,558164.040728691,6812021.77960029,"STN03700",177,NA,NA,"STN03700",NA,"LB01"
3700,18.7200055803571,558132.189655831,6812050.13430371,"STN03700",177,NA,NA,"STN03700",NA,"RB01"
3725,-79.4167249602548,558216.074474785,6812009.91957873,"STN03725",177.3,NA,NA,"STN03725",NA,"LB01"
3725,23.5890472806321,558113.377719861,6812018.05703473,"STN03725",177.3,NA,NA,"STN03725",NA,"RB01"
3750,-37.7829295987888,558173.647429599,6811991.35258535,"STN03750",177,NA,NA,"STN03750",NA,"LB01"
3750,35.8992152638868,558099.965284736,6811991.72099608,"STN03750",177,NA,NA,"STN03750",NA,"RB01"
3775,-35.2307511737089,558165.749675117,6811957.07915939,"STN03775",177,NA,NA,"STN03775",NA,"LB01"
3775,6.40009155413138,558126.117112841,6811969.85982811,"STN03775",177,NA,NA,"STN03775",NA,"RB01"
3800,-31.2663912579957,558143.66549427,6811926.61634981,"STN03800",177.5,NA,NA,"STN03800",NA,"LB01"
3800,44.3902116402116,558087.150011905,6811976.92799074,"STN03800",177.5,NA,NA,"STN03800",NA,"RB01"
3825,-23.6608059392512,558121.367622037,6811912.99556405,"STN03825",177.3,NA,NA,"STN03825",NA,"LB01"
3825,37.4753721075674,558075.698897036,6811953.65112245,"STN03825",177.3,NA,NA,"STN03825",NA,"RB01"
3850,-19.3480379746832,558101.529484367,6811897.18505475,"STN03850",177.3,NA,NA,"STN03850",NA,"LB01"
3850,40.8422676115046,558056.567326094,6811937.21160796,"STN03850",177.3,NA,NA,"STN03850",NA,"RB01"
3875,-15.8687578209725,558082.313462092,6811880.81977605,"STN03875",177.4,NA,NA,"STN03875",NA,"LB01"
3875,47.3452306262343,558035.092612722,6811922.85707837,"STN03875",177.4,NA,NA,"STN03875",NA,"RB01"
3900,-7.74532403703279,558054.823874939,6811870.36528318,"STN03900",177.6,NA,NA,"STN03900",NA,"LB01"
3900,49.016027419618,558032.062573005,6811922.35868112,"STN03900",177.6,NA,NA,"STN03900",NA,"RB01"
3925,-11.3600097656251,558028.728699951,6811861.58949023,"STN03925",177.7,NA,NA,"STN03925",NA,"LB01"
3925,48.0801757812505,558029.025900879,6811921.02967578,"STN03925",177.7,NA,NA,"STN03925",NA,"RB01"
3950,-17.8856395500917,558010.052508318,6811852.66662911,"STN03950",177.7,NA,NA,"STN03950",NA,"LB01"
3950,36.7442137762166,557995.247818067,6811905.27517787,"STN03950",177.7,NA,NA,"STN03950",NA,"RB01"
3975,-23.1427824096777,558003.10415846,6811842.0400497,"STN03975",177.7,NA,NA,"STN03975",NA,"LB01"
3975,43.1249666221624,557953.602149933,6811886.1081028,"STN03975",177.7,NA,NA,"STN03975",NA,"RB01"
4000,-35.8869978401721,557996.007587387,6811814.88664644,"STN04000",177.7,NA,NA,"STN04000",NA,"LB01"
4000,43.1738109452733,557936.949163224,6811867.46208428,"STN04000",177.7,NA,NA,"STN04000",NA,"RB01"
4025,-8.4224462163382,557958.379893937,6811814.74655499,"STN04025",177.5,NA,NA,"STN04025",NA,"LB01"
4025,37.878161186631,557925.182358429,6811847.01807835,"STN04025",177.5,NA,NA,"STN04025",NA,"RB01"
4050,-19.0000998751561,557931.194999501,6811792.88440012,"STN04050",177.4,NA,NA,"STN04050",NA,"LB01"
4050,42.6937961999672,557931.503468981,6811854.5782962,"STN04050",177.4,NA,NA,"STN04050",NA,"RB01"
4075,-19.8272882659601,557924.925229587,6811789.39127127,"STN04075",177.2,NA,NA,"STN04075",NA,"LB01"
4075,20.9391359728266,557895.002674196,6811817.07167333,"STN04075",177.2,NA,NA,"STN04075",NA,"RB01"
4100,-23.9632783574555,557905.164707035,6811767.35495634,"STN04100",177.3,NA,NA,"STN04100",NA,"LB01"
4100,21.9462399624876,557880.41947666,6811806.05668029,"STN04100",177.3,NA,NA,"STN04100",NA,"RB01"
4125,-41.5652139303481,557879.193216717,6811738.29452513,"STN04125",177.1,NA,NA,"STN04125",NA,"LB01"
4125,17.7959142999501,557867.617796712,6811796.52779193,"STN04125",177.1,NA,NA,"STN04125",NA,"RB01"
4150,-41.3921977597537,557882.244971727,6811739.92368849,"STN04150",177.2,NA,NA,"STN04150",NA,"LB01"
4150,13.8113470853234,557841.007923727,6811776.63404581,"STN04150",177.2,NA,NA,"STN04150",NA,"RB01"
4175,-40.5841218405702,557878.690256967,6811735.48294588,"STN04175",177.1,NA,NA,"STN04175",NA,"LB01"
4175,25.8238709677419,557814.938583871,6811754.07718387,"STN04175",177.1,NA,NA,"STN04175",NA,"RB01"
4200,-34.6665310274662,557871.046531027,6811722.90966734,"STN04200",177.3,NA,NA,"STN04200",NA,"LB01"
4200,29.2988768286926,557807.081123171,6811723.22949438,"STN04200",177.3,NA,NA,"STN04200",NA,"RB01"
4225,-35.9999515621218,557870.828451853,6811694.76700509,"STN04225",177.3,NA,NA,"STN04225",NA,"LB01"
4225,37.6902127659576,557797.580428511,6811702.50447234,"STN04225",177.3,NA,NA,"STN04225",NA,"RB01"
4250,-29.5279292599016,557847.520363157,6811657.53542704,"STN04250",176.9,NA,NA,"STN04250",NA,"LB01"
4250,4.95081048629181,557821.764744567,6811680.46378897,"STN04250",176.9,NA,NA,"STN04250",NA,"RB01"
4275,-69.4285776566761,557860.71014751,6811612.32249586,"STN04275",177.1,NA,NA,"STN04275",NA,"LB01"
4275,3.32191185599099,557806.365531844,6811660.70157138,"STN04275",177.1,NA,NA,"STN04275",NA,"RB01"
4300,-56.9333658854166,557834.760224316,6811601.95281169,"STN04300",177.2,NA,NA,"STN04300",NA,"LB01"
4300,29.1063896103895,557770.488526961,6811659.16924909,"STN04300",177.2,NA,NA,"STN04300",NA,"RB01"
4325,-50.8400622539595,557743.005839971,6811598.44051231,"STN04325",177,NA,NA,"STN04325",NA,"LB01"
4325,19.4665310274669,557788.212979451,6811652.29536277,"STN04325",177,NA,NA,"STN04325",NA,"RB01"
4350,-52.6667751780263,557725.476099064,6811610.41758181,"STN04350",177.1,NA,NA,"STN04350",NA,"LB01"
4350,6.69756130423064,557762.460080693,6811656.84049294,"STN04350",177.1,NA,NA,"STN04350",NA,"RB01"
4375,-45.4666124109872,557731.93887296,6811615.15165388,"STN04375",176.7,NA,NA,"STN04375",NA,"LB01"
4375,15.9643659645618,557739.064866452,6811676.1526154,"STN04375",176.7,NA,NA,"STN04375",NA,"RB01"
4400,-29.5539601514902,557694.821814046,6811651.69254818,"STN04400",177,NA,NA,"STN04400",NA,"LB01"
4400,22.0844485240833,557733.757174187,6811685.61898268,"STN04400",177,NA,NA,"STN04400",NA,"RB01"
4425,-36.1331434384542,557673.432109847,6811666.21352476,"STN04425",177.2,NA,NA,"STN04425",NA,"LB01"
4425,21.7586108918707,557717.082492613,6811704.24840736,"STN04425",177.2,NA,NA,"STN04425",NA,"RB01"
4450,-29.6841953099905,557661.865116736,6811689.29448368,"STN04450",177.1,NA,NA,"STN04450",NA,"LB01"
4450,21.9294402322958,557700.781797935,6811723.20464223,"STN04450",177.1,NA,NA,"STN04450",NA,"RB01"
4475,-24.6272972972973,557661.320988108,6811695.10296649,"STN04475",176,NA,NA,"STN04475",NA,"LB01"
4475,24.8857111716621,557666.965471074,6811744.3188969,"STN04475",176,NA,NA,"STN04475",NA,"RB01"
4500,-4.93363131996317,557639.700331843,6811716.07486868,"STN04500",174.3,NA,NA,"STN04500",NA,"LB01"
4500,18.9361599896111,557639.8196808,6811739.94465999,"STN04500",174.3,NA,NA,"STN04500",NA,"RB01"
4525,-4.25414936510805,557614.703729253,6811716.87885064,"STN04525",176.3,NA,NA,"STN04525",NA,"LB01"
4525,34.4056167306872,557614.897028084,6811755.53861673,"STN04525",176.3,NA,NA,"STN04525",NA,"RB01"
4550,-12.903021952788,557589.66098489,6811708.35397805,"STN04550",177.1,NA,NA,"STN04550",NA,"LB01"
4550,25.4577386468956,557589.852788693,6811746.71473865,"STN04550",177.1,NA,NA,"STN04550",NA,"RB01"
4575,-97.5,557564.2385,6811623.881,"STN04575",175,NA,NA,"STN04575",NA,"LB01"
4575,-48.3130324018788,557564.484434838,6811673.0679676,"STN04575",175,NA,NA,"STN04575",NA,"RB01"
4600,-30.4323325635105,557572.370693072,6811698.00496882,"STN04600",175.9,NA,NA,"STN04600",NA,"LB01"
4600,37.0004069175996,557520.245185453,6811740.82475839,"STN04600",175.9,NA,NA,"STN04600",NA,"RB01"
4625,-75.3786548148149,557610.51750573,6811753.31777621,"STN04625",176.9,NA,NA,"STN04625",NA,"LB01"
4625,30.5648461822595,557530.636105979,6811683.71289606,"STN04625",176.9,NA,NA,"STN04625",NA,"RB01"
4650,-41.2173497811378,557604.336893633,6811687.96990752,"STN04650",177.1,NA,NA,"STN04650",NA,"LB01"
4650,31.6129356172475,557532.162080803,6811678.28347956,"STN04650",177.1,NA,NA,"STN04650",NA,"RB01"
4675,-43.3599121093753,557609.534899316,6811677.06938511,"STN04675",177.2,NA,NA,"STN04675",NA,"LB01"
4675,25.4997711670489,557546.321710069,6811649.73209085,"STN04675",177.2,NA,NA,"STN04675",NA,"RB01"
4700,-41.2038991437291,557613.659739954,6811666.75596174,"STN04700",176.9,NA,NA,"STN04700",NA,"LB01"
4700,41.966783163653,557550.949045495,6811612.11282346,"STN04700",176.9,NA,NA,"STN04700",NA,"RB01"
4725,-48.6150234741784,557639.902408451,6811620.07344601,"STN04725",177,NA,NA,"STN04725",NA,"LB01"
4725,59.3333333333333,557532.062,6811615.43166667,"STN04725",177,NA,NA,"STN04725",NA,"RB01"
4750,-23.9354991139988,557615.738499114,6811593.0838225,"STN04750",177,NA,NA,"STN04750",NA,"LB01"
4750,61.4285091543156,557530.374490846,6811593.51064255,"STN04750",177,NA,NA,"STN04750",NA,"RB01"
4775,-23.3333333333333,557609.835833333,6811561.88466667,"STN04775",177,NA,NA,"STN04775",NA,"LB01"
4775,58.2223728813559,557532.928802373,6811589.12427254,"STN04775",177,NA,NA,"STN04775",NA,"RB01"
4800,-20.8887758562224,557591.219915565,6811535.42146406,"STN04800",177,NA,NA,"STN04800",NA,"LB01"
4800,24.114385353095,557557.602554141,6811565.34856626,"STN04800",177,NA,NA,"STN04800",NA,"RB01"
4825,-41.310021625313,557589.859086154,6811503.16183562,"STN04825",176.9,NA,NA,"STN04825",NA,"LB01"
4825,13.9130688602893,557548.607437561,6811539.88519079,"STN04825",176.9,NA,NA,"STN04825",NA,"RB01"
4850,-51.9414015230909,557574.900938376,6811473.86094503,"STN04850",176.7,NA,NA,"STN04850",NA,"LB01"
4850,-7.99989827059964,557546.734434791,6811507.56407803,"STN04850",176.7,NA,NA,"STN04850",NA,"RB01"
4875,-41.4713505011192,557523.515379937,6811463.86606355,"STN04875",176.9,NA,NA,"STN04875",NA,"LB01"
4875,16.2607825295724,557519.243202093,6811521.42500018,"STN04875",176.9,NA,NA,"STN04875",NA,"RB01"
4900,-45.2044698568284,557533.832738983,6811464.91852754,"STN04900",176.1,NA,NA,"STN04900",NA,"LB01"
4900,-3.55551335955523,557502.72096848,6811492.61508362,"STN04900",176.1,NA,NA,"STN04900",NA,"RB01"
4925,-16.7403855746941,557488.864529267,6811465.58789337,"STN04925",175.6,NA,NA,"STN04925",NA,"LB01"
4925,16.1713912019882,557474.416259262,6811495.17558069,"STN04925",175.6,NA,NA,"STN04925",NA,"RB01"
4950,-6.14802882577384,557462.224500763,6811466.29092853,"STN04950",176.8,NA,NA,"STN04950",NA,"LB01"
4950,62.7999593082402,557441.26431237,6811531.99836122,"STN04950",176.8,NA,NA,"STN04950",NA,"RB01"
4975,-38.3334689725338,557469.764601322,6811433.83374313,"STN04975",177.1,NA,NA,"STN04975",NA,"LB01"
4975,89.9999828071609,557373.899512843,6811519.17548857,"STN04975",177.1,NA,NA,"STN04975",NA,"RB01"
5000,-22.6000152590218,557452.783714984,6811434.06869713,"STN05000",177.1,NA,NA,"STN05000",NA,"LB01"
5000,27.871794671153,557403.220397633,6811443.5573974,"STN05000",177.1,NA,NA,"STN05000",NA,"RB01"
5025,-37.7217821782176,557466.018782178,6811413.96039109,"STN05025",177.1,NA,NA,"STN05025",NA,"LB01"
5025,19.9293857168253,557408.367614283,6811414.24864693,"STN05025",177.1,NA,NA,"STN05025",NA,"RB01"
5050,-42.9999084668196,557468.089910206,6811381.58951794,"STN05050",176.9,NA,NA,"STN05050",NA,"LB01"
5050,22.5032014176019,557403.831359409,6811394.42812748,"STN05050",176.9,NA,NA,"STN05050",NA,"RB01"
5075,-61.5954738718968,557461.283318982,6811328.08500987,"STN05075",176.1,NA,NA,"STN05075",NA,"LB01"
5075,16.9645571811964,557402.598975786,6811380.32743052,"STN05075",176.1,NA,NA,"STN05075",NA,"RB01"
5100,-83.1351645632267,557460.758467929,6811295.08111557,"STN05100",177.2,NA,NA,"STN05100",NA,"LB01"
5100,25.7036677027408,557379.455860226,6811367.45893902,"STN05100",177.2,NA,NA,"STN05100",NA,"RB01"
5125,-52.9160891491785,557421.569818594,6811296.49680072,"STN05125",176.9,NA,NA,"STN05125",NA,"LB01"
5125,29.3388014527846,557360.125415315,6811351.19630297,"STN05125",176.9,NA,NA,"STN05125",NA,"RB01"
5150,-25.941547105448,557361.232558453,6811296.4114529,"STN05150",176.9,NA,NA,"STN05150",NA,"LB01"
5150,31.135049504949,557361.28963505,6811353.48804951,"STN05150",176.9,NA,NA,"STN05150",NA,"RB01"
5175,-69.7209368346344,557335.934395316,6811252.70106317,"STN05175",177.6,NA,NA,"STN05175",NA,"LB01"
5175,42.6666327568665,557336.496333164,6811365.08863276,"STN05175",177.6,NA,NA,"STN05175",NA,"RB01"
5200,-60.0487717731132,557310.983256141,6811262.49672823,"STN05200",176.8,NA,NA,"STN05200",NA,"LB01"
5200,22.8262823084418,557311.397631412,6811345.37178231,"STN05200",176.8,NA,NA,"STN05200",NA,"RB01"
5225,-8.8214519293656,557286.23989274,6811313.84754807,"STN05225",176.5,NA,NA,"STN05225",NA,"LB01"
5225,23.2337525390994,557286.400168763,6811345.90275254,"STN05225",176.5,NA,NA,"STN05225",NA,"RB01"
5250,-93.1516435239664,557313.598674355,6811237.70855794,"STN05250",177,NA,NA,"STN05250",NA,"LB01"
5250,41.8421924408975,557241.781953621,6811352.048337,"STN05250",177,NA,NA,"STN05250",NA,"RB01"
5275,-35.7837017485973,557273.15319482,6811277.61589165,"STN05275",176.4,NA,NA,"STN05275",NA,"LB01"
5275,25.993592229207,557226.511337867,6811318.1417965,"STN05275",176.4,NA,NA,"STN05275",NA,"RB01"
5300,-25.9221914775869,557263.833691478,6811279.06538904,"STN05300",176.3,NA,NA,"STN05300",NA,"LB01"
5300,21.694674556213,557216.216825444,6811279.30347337,"STN05300",176.3,NA,NA,"STN05300",NA,"RB01"
5325,-68.5713538260302,557306.359353826,6811253.85214323,"STN05325",176.9,NA,NA,"STN05325",NA,"LB01"
5325,40.4700236017345,557197.317976398,6811254.39735012,"STN05325",176.9,NA,NA,"STN05325",NA,"RB01"
5350,-80.0907236522587,557317.755223652,6811228.79504638,"STN05350",177.9,NA,NA,"STN05350",NA,"LB01"
5350,49.1668150031789,557188.497684997,6811229.44133408,"STN05350",177.9,NA,NA,"STN05350",NA,"RB01"
5375,-82.5128100790359,557320.053810079,6811203.78343595,"STN05375",177.6,NA,NA,"STN05375",NA,"LB01"
5375,37.3043785935424,557200.236621406,6811204.38252189,"STN05375",177.6,NA,NA,"STN05375",NA,"RB01"
5400,-36.3427076520602,557272.918022237,6811177.01969588,"STN05400",176.5,NA,NA,"STN05400",NA,"LB01"
5400,21.6117501230427,557215.079473377,6811180.96059901,"STN05400",176.5,NA,NA,"STN05400",NA,"RB01"
5425,-42.0001284934148,557258.883595985,6811130.01591455,"STN05425",175.9,NA,NA,"STN05425",NA,"LB01"
5425,17.4021905496496,557214.510063659,6811169.51845672,"STN05425",175.9,NA,NA,"STN05425",NA,"RB01"
5450,-34.3530341113103,557246.269144417,6811124.40246366,"STN05450",175.6,NA,NA,"STN05450",NA,"LB01"
5450,2.59285562476498,557212.24197997,6811138.84830655,"STN05450",175.6,NA,NA,"STN05450",NA,"RB01"
5475,-52.688495885134,557262.684995885,6811114.29955752,"STN05475",176,NA,NA,"STN05475",NA,"LB01"
5475,9.0379727276239,557200.958527272,6811114.60818986,"STN05475",176,NA,NA,"STN05475",NA,"RB01"
5500,5.21017028224866,557204.663329718,6811089.58905085,"STN05500",173.5,NA,NA,"STN05500",NA,"LB01"
5500,22.499554174936,557187.373945825,6811089.67549777,"STN05500",173.5,NA,NA,"STN05500",NA,"RB01"
5525,-69.7440472058312,557279.494047206,6811064.21477976,"STN05525",177.1,NA,NA,"STN05525",NA,"LB01"
5525,85.0600485329802,557124.689951467,6811064.98880024,"STN05525",177.1,NA,NA,"STN05525",NA,"RB01"
5550,-55.2001220628626,557264.826622063,6811039.28799939,"STN05550",177.4,NA,NA,"STN05550",NA,"LB01"
5550,56.500012715636,557153.126487284,6811039.84650006,"STN05550",177.4,NA,NA,"STN05550",NA,"RB01"
5575,-37.4285776566757,557239.80136291,6811002.08699765,"STN05575",177.6,NA,NA,"STN05575",NA,"LB01"
5575,56.808045622688,557152.538249753,6811037.70844125,"STN05575",177.6,NA,NA,"STN05575",NA,"RB01"
5600,10.298483192129,557184.719533055,6811002.91449132,"STN05600",173.9,NA,NA,"STN05600",NA,"LB01"
5600,37.7313155467496,557164.227207287,6811021.15732484,"STN05600",173.9,NA,NA,"STN05600",NA,"RB01"
5625,-41.9446375582876,557224.943303646,6810971.222929,"STN05625",177.4,NA,NA,"STN05625",NA,"LB01"
5625,51.32580147437,557131.95267593,6810978.68456412,"STN05625",177.4,NA,NA,"STN05625",NA,"RB01"
5650,-30.846565511585,557203.959710478,6810937.63400047,"STN05650",177.4,NA,NA,"STN05650",NA,"LB01"
5650,55.1539906103289,557127.84921831,6810977.71025962,"STN05650",177.4,NA,NA,"STN05650",NA,"RB01"
5675,-1.41620689655172,557164.081236207,6810931.26246828,"STN05675",174,NA,NA,"STN05675",NA,"LB01"
5675,24.0727918331114,557144.837042166,6810947.98325144,"STN05675",174,NA,NA,"STN05675",NA,"RB01"
